Fecha,Evento,Precio,Trend_Previo,Distancia_Pivot_P_%,1m_RSI,1m_MACD,1m_Stoch,1m_ADX,1m_BB_Ancho,1m_BB_Dist,5m_RSI,5m_MACD,5m_Stoch,5m_ADX,5m_BB_Ancho,5m_BB_Dist,15m_RSI,15m_MACD,15m_Stoch,15m_ADX,15m_BB_Ancho,15m_BB_Dist,1h_RSI,1h_MACD,1h_Stoch,1h_ADX,1h_BB_Ancho,1h_BB_Dist,4h_RSI,4h_MACD,4h_Stoch,4h_ADX,4h_BB_Ancho,4h_BB_Dist
2024-08-12,MAX,97.07,Bajista,4.74,46.79,-0.0864,70.28,18.86,0.72,-0.031,23.96,-0.2078,0.0,20.72,2.52,-2.346,44.08,-0.013,6.98,22.41,2.61,-0.734,48.28,0.2424,13.39,12.31,5.47,-0.94,66.73,3.7682,51.44,44.6,18.3,6.95
2024-08-12,MIN,90.16,Bajista,-2.716,48.51,-0.0621,22.88,10.06,0.73,-0.059,49.47,-0.0803,68.8,16.32,0.87,0.057,56.92,0.3462,23.16,23.58,3.7,0.579,58.14,0.8522,62.73,17.76,6.02,1.7,67.06,3.4602,28.5,43.97,20.18,8.232
2024-08-13,MAX,98.77,Alcista,4.777,53.48,0.166,22.16,51.13,0.64,-0.11,50.21,-0.1272,76.9,23.0,2.83,-0.044,47.48,-0.2823,38.1,13.53,3.17,-0.332,64.0,0.7652,96.23,15.73,5.06,2.173,58.1,3.0294,14.74,38.06,10.73,1.316
2024-08-13,MIN,93.61,Alcista,-0.697,51.14,-0.0254,28.74,23.98,0.56,0.017,68.35,0.3108,95.84,22.51,2.34,1.122,61.61,0.2763,68.22,17.49,1.12,0.536,67.72,2.065,55.62,32.26,12.26,4.34,59.4,2.7205,18.69,36.37,9.5,1.384
2024-08-14,MAX,106.72,Alcista,10.37,32.22,-0.2602,10.18,25.8,1.51,-0.684,39.36,0.0698,22.41,19.46,1.91,-0.79,44.88,-0.0543,27.33,12.24,2.2,-0.701,55.55,0.8854,23.78,21.43,6.62,0.472,51.02,1.5565,17.67,27.71,6.66,-1.426
2024-08-14,MIN,96.15,Alcista,-0.562,58.85,0.0382,81.83,17.83,0.34,0.145,62.31,0.288,62.87,22.76,1.86,0.593,65.56,0.6503,56.87,48.72,3.19,1.319,61.32,1.6146,9.89,33.51,5.38,0.804,58.57,2.2152,13.34,32.23,7.73,0.634
2024-08-15,MAX,112.0,Alcista,8.805,48.05,-0.0671,70.14,27.67,1.04,-0.126,37.7,-0.8829,25.86,40.6,4.96,-1.06,54.0,-0.0035,89.25,19.6,3.22,1.046,64.83,1.0832,98.68,23.4,7.04,3.499,74.99,4.6818,94.64,36.06,21.85,11.803
2024-08-15,MIN,104.12,Alcista,1.15,50.82,0.055,40.25,14.08,0.42,-0.006,72.04,0.2764,100.0,20.12,1.79,1.361,63.5,1.1223,67.09,37.73,5.52,1.486,54.72,0.8252,10.78,22.61,5.31,0.668,76.91,3.1987,100.0,31.9,13.68,11.745
2024-08-16,MAX,114.82,Alcista,6.361,48.52,-0.1756,60.04,20.6,1.67,-0.075,38.31,-0.3894,10.19,27.82,2.63,-0.771,52.91,0.4736,55.18,27.34,3.17,0.255,52.99,-0.037,50.36,14.42,4.98,0.08,74.96,7.1408,92.11,42.9,33.84,12.817
2024-08-16,MIN,105.65,Alcista,-2.134,53.71,0.1945,52.02,20.1,1.49,0.148,73.66,0.9831,95.44,38.82,5.52,2.819,54.02,0.5094,9.59,22.92,3.58,-0.575,48.72,-0.0451,25.2,17.2,5.45,-0.969,78.86,6.8836,90.86,41.9,32.69,15.409
2024-08-17,MAX,116.66,Alcista,5.08,44.05,-0.0991,69.14,23.73,0.87,-0.141,20.95,-0.9891,12.46,43.58,5.46,-2.22,41.41,-0.5184,59.58,27.35,1.61,-0.181,41.79,-0.2824,2.74,11.23,2.85,-1.354,72.15,7.7207,66.59,45.85,35.09,10.287
2024-08-17,MIN,109.4,Alcista,-1.459,57.37,0.2108,39.92,25.85,1.04,0.169,49.03,-0.1645,38.92,21.78,1.72,-0.07,48.87,-0.2129,87.91,17.18,0.82,0.177,45.15,-0.2908,36.36,10.61,3.0,-0.844,68.88,7.4759,41.17,46.26,33.83,7.998
2024-08-18,MAX,113.33,Bajista,0.917,56.99,0.1327,26.95,30.37,0.35,0.059,52.42,-0.1119,87.05,31.61,1.49,0.375,43.08,-0.4129,59.41,15.48,2.76,-0.485,45.77,0.0038,7.24,14.49,3.91,-0.855,63.91,5.7696,8.65,43.17,21.51,2.749
2024-08-18,MIN,109.26,Bajista,-2.707,55.8,0.1257,24.73,25.35,0.51,0.058,43.93,0.0479,25.95,16.83,1.11,-0.463,61.7,0.3247,86.92,25.93,2.19,0.884,63.49,-0.036,57.8,18.51,6.11,3.188,59.86,4.8081,8.19,39.98,15.57,0.646
2024-08-19,MAX,122.49,Alcista,10.054,42.66,-0.2648,57.39,26.21,2.19,-0.611,55.97,0.1435,55.55,25.89,1.02,0.336,69.41,0.9488,99.43,37.94,2.58,1.86,70.27,2.1501,51.59,43.74,6.66,3.286,58.35,3.909,15.1,40.65,7.93,0.173
2024-08-19,MIN,107.5,Alcista,-3.414,61.89,0.0992,74.53,23.14,0.92,0.315,72.14,0.6549,83.6,26.86,4.2,1.895,60.84,1.8,1.07,45.46,10.83,1.228,54.91,2.0902,9.1,45.94,10.69,-0.822,58.71,4.1711,32.01,40.42,8.68,0.517
2024-08-20,MAX,132.2,Alcista,13.959,23.38,-0.8394,36.4,58.37,3.42,-0.991,60.51,0.5328,84.46,21.14,2.76,0.846,73.69,1.2129,80.98,36.0,3.55,2.995,56.61,2.1774,14.7,42.17,5.8,0.127,55.51,2.0232,7.82,37.87,7.11,0.271
2024-08-20,MIN,117.51,Alcista,1.296,65.99,0.1132,86.01,23.7,0.57,0.446,69.38,0.8895,90.53,43.52,4.11,1.714,68.08,2.2844,28.45,68.39,7.16,1.724,66.84,2.6785,83.61,46.12,9.07,2.996,60.31,3.5189,15.02,41.15,7.93,1.205
2024-08-21,MAX,143.65,Alcista,13.854,54.73,0.0756,72.67,22.15,1.34,0.426,36.12,-0.1326,0.0,24.76,2.4,-1.531,55.83,0.3766,51.08,21.97,2.06,0.658,48.28,-0.1323,80.32,17.3,4.26,-0.289,44.83,0.7025,0.0,33.78,7.57,-3.216
2024-08-21,MIN,127.66,Alcista,1.181,56.03,0.0966,41.76,28.99,1.32,0.337,60.2,0.4964,60.42,22.23,1.91,0.477,80.41,1.7584,100.0,41.26,6.29,4.783,52.28,1.8936,8.2,40.1,5.67,-0.909,57.49,1.9854,19.03,38.0,6.99,0.934
2024-08-22,MAX,141.89,Alcista,3.471,50.14,-0.0962,66.83,12.14,0.76,0.011,45.73,-0.464,95.28,26.05,2.12,0.202,45.21,-0.3698,40.01,11.8,1.62,-0.274,45.13,-0.6878,22.21,18.54,3.24,-0.592,39.02,-0.0882,0.0,29.74,9.25,-5.163
2024-08-22,MIN,133.17,Alcista,-2.888,60.58,0.1228,85.04,30.28,0.53,0.193,53.59,0.1979,7.64,23.4,1.34,0.106,56.07,-0.0553,84.63,11.77,1.19,0.464,51.9,0.0922,75.5,16.4,4.59,0.605,38.04,-0.8102,0.0,26.57,11.28,-4.944
2024-08-23,MAX,148.89,Bajista,8.734,42.93,0.0572,1.14,32.0,3.24,-1.338,51.28,0.3481,5.89,33.21,3.01,-0.62,34.44,-0.5505,0.0,23.56,4.43,-1.732,42.36,-0.4284,36.63,16.72,3.03,-1.289,41.67,-2.7991,66.17,26.88,16.92,-3.798
2024-08-23,MIN,132.01,Bajista,-3.593,57.06,0.0192,92.91,35.44,0.71,0.276,68.69,0.2594,98.32,26.18,1.42,0.653,35.03,-0.2816,0.53,20.55,2.01,-1.115,46.47,0.8094,6.63,26.51,8.82,-1.413,28.67,-2.236,0.0,25.14,14.3,-7.221
2024-08-24,MAX,143.37,Alcista,1.405,33.1,-0.3669,74.16,44.54,0.84,-0.347,37.31,-0.3816,18.41,20.74,0.92,-0.401,41.91,-0.3044,63.29,13.76,1.48,-0.318,44.4,-0.5726,42.03,20.4,3.21,-0.801,42.1,-2.7085,84.26,26.08,16.76,-3.255
2024-08-24,MIN,135.18,Alcista,-4.388,51.41,0.0955,52.29,15.92,0.65,0.05,51.45,-0.0114,76.82,14.01,0.58,0.074,49.66,-0.2987,83.14,20.08,1.7,0.144,41.05,-0.1766,23.07,24.98,3.5,-0.909,50.15,-2.0858,81.36,21.82,11.13,1.203
2024-08-25,MAX,139.82,Bajista,0.943,48.78,-0.109,84.81,17.87,1.04,0.023,49.8,0.0293,48.9,11.38,0.78,0.06,43.56,-0.2773,21.6,16.29,2.4,-0.732,29.54,-1.6153,15.82,27.4,5.68,-2.585,47.81,-1.7168,74.28,16.66,7.37,0.736
2024-08-25,MIN,133.5,Bajista,-3.619,56.25,-0.0827,92.2,28.37,1.07,0.232,48.21,-0.1001,64.23,18.82,0.43,0.029,57.75,0.075,84.54,15.3,1.37,0.749,32.74,-1.1532,7.37,18.85,6.14,-2.26,43.16,-1.9436,84.55,19.24,8.91,-1.3
2024-08-26,MAX,136.76,Bajista,0.379,50.72,-0.0637,92.69,19.03,0.61,0.076,45.07,-0.3238,65.43,31.92,0.73,0.04,35.65,-0.4638,37.66,17.41,1.51,-0.984,37.97,-1.4921,70.07,31.33,4.82,-1.026,51.93,-1.5944,62.67,16.5,7.38,2.729
2024-08-26,MIN,127.8,Bajista,-6.197,46.8,-0.009,47.9,17.13,0.44,-0.084,37.61,-0.0401,8.1,22.81,1.19,-0.481,42.35,-0.2882,8.47,17.19,1.25,-0.376,28.26,-2.6662,46.45,41.99,11.03,-3.173,54.05,0.6749,89.79,14.69,11.91,3.158
2024-08-27,MAX,131.66,Bajista,0.455,43.94,-0.2333,60.4,24.15,1.8,-0.279,42.29,-0.2972,79.51,24.08,1.34,-0.178,32.85,-1.0984,28.44,32.06,4.15,-1.42,49.14,0.1118,77.57,30.36,9.47,1.251,49.6,0.6587,68.34,12.52,12.21,0.813
2024-08-27,MIN,117.05,Bajista,-10.692,47.48,-0.0489,73.72,28.65,1.13,-0.042,45.3,-0.2723,43.61,41.33,1.66,-0.247,56.82,0.3578,69.84,29.97,3.81,0.977,46.82,-0.0253,10.86,22.53,5.56,-1.042,44.49,0.0262,42.6,13.22,11.58,-1.787
2024-08-28,MAX,128.9,Bajista,4.908,51.1,-0.032,69.47,19.13,0.62,0.105,54.78,0.3139,23.5,34.49,0.79,-0.007,53.68,-0.3232,58.32,28.65,4.58,0.323,52.71,-0.1809,79.95,19.7,3.63,0.48,39.01,-1.043,10.38,17.1,12.86,-4.213
2024-08-28,MIN,118.21,Bajista,-3.793,66.53,0.1093,100.0,22.11,0.71,0.408,58.97,0.0987,51.79,16.21,1.09,0.471,51.43,0.2727,14.62,21.89,1.56,-0.094,42.07,-0.3322,1.59,23.87,5.31,-2.241,43.8,-0.2323,36.74,14.17,11.49,-2.128
2024-08-29,MAX,128.23,Alcista,3.256,22.59,-0.5687,37.06,41.27,2.55,-0.987,43.96,-0.3412,85.66,26.81,1.87,0.07,41.15,-0.6891,66.74,32.17,2.68,-0.588,61.75,0.8193,95.74,19.66,8.7,3.922,58.17,1.1584,84.51,20.02,15.24,3.663
2024-08-29,MIN,121.56,Alcista,-2.115,54.62,0.0147,40.8,13.3,0.24,0.075,54.56,0.0933,34.56,16.49,0.48,0.056,70.54,0.6804,69.23,22.57,3.45,2.102,55.33,0.0736,98.86,18.17,5.29,1.102,59.75,0.5076,95.8,19.84,14.87,4.439
2024-08-30,MAX,131.85,Bajista,6.054,51.41,0.1351,61.03,22.24,0.54,-0.073,55.26,0.4596,69.94,23.37,2.11,0.29,69.42,0.7722,81.61,35.49,1.88,1.194,40.81,-0.1885,0.0,18.47,4.63,-1.984,59.75,0.6794,75.97,18.89,17.8,6.918
2024-08-30,MIN,118.25,Bajista,-4.885,48.69,-0.1736,40.99,26.15,1.93,-0.171,76.7,0.7838,100.0,30.73,4.67,2.586,67.35,1.3437,27.0,46.36,4.24,1.602,44.26,0.4804,0.0,23.16,3.77,-2.052,54.82,0.0118,58.13,18.28,16.63,3.543
2024-08-31,MAX,134.0,Alcista,5.451,37.87,0.0007,21.21,24.31,0.78,-0.479,47.25,0.1665,38.61,23.77,2.43,-0.019,39.04,-0.4573,36.77,18.28,2.58,-0.876,42.39,-0.763,35.01,20.01,4.55,-1.113,53.07,1.6359,77.33,20.64,19.89,2.591
2024-08-31,MIN,127.91,Alcista,0.658,43.59,-0.0794,51.75,22.24,0.31,-0.042,48.63,0.2576,13.58,28.57,2.44,-0.01,45.78,-0.5114,51.53,26.91,2.87,-0.333,30.29,-1.7052,6.45,37.42,6.35,-2.824,52.8,1.6672,70.16,19.81,17.3,1.391
2024-09-01,MAX,130.0,Bajista,-0.386,41.76,-0.1757,61.69,37.74,0.62,-0.07,36.11,-0.4947,70.14,47.79,1.89,-0.468,31.67,-0.6226,3.37,36.44,1.89,-0.893,30.54,-1.9639,33.56,43.61,7.99,-3.216,49.85,1.3968,61.98,19.16,16.43,-0.437
2024-09-01,MIN,120.09,Bajista,-7.979,46.84,-0.1381,85.67,26.59,0.44,0.033,43.8,-0.1574,43.25,16.21,1.01,-0.239,38.26,-0.5084,37.38,28.41,1.7,-0.539,65.36,2.8776,75.09,38.19,17.19,3.989,41.82,-0.1031,4.85,15.07,15.58,-3.73
2024-09-02,MAX,135.26,Bajista,9.475,34.49,-0.1822,4.55,23.73,1.0,-0.396,47.04,-0.0724,42.99,13.49,0.98,-0.132,44.23,-0.1223,23.0,15.78,2.01,-0.653,41.64,-1.9475,59.71,26.56,14.61,-2.791,50.63,-0.2855,65.39,11.93,11.25,-0.926
2024-09-02,MIN,117.68,Bajista,-4.754,75.44,0.1913,100.0,40.8,1.34,0.758,73.85,0.8654,86.13,41.22,3.98,1.657,62.54,0.2413,75.57,19.63,3.69,1.036,59.34,1.7013,5.78,34.44,7.5,0.255,48.34,-0.5577,13.47,14.24,15.19,-1.2
2024-09-03,MAX,135.25,Alcista,4.639,49.72,-0.123,93.54,23.57,0.42,0.094,42.13,-0.0609,48.29,12.51,1.07,-0.398,41.73,-0.2393,1.54,15.53,1.73,-0.733,41.45,-1.9242,61.09,26.55,13.98,-2.467,48.95,-0.2855,72.74,11.69,11.34,-1.493
2024-09-03,MIN,118.6,Alcista,-8.242,75.8,0.4434,97.54,44.19,2.47,0.923,58.66,0.433,89.78,28.09,6.11,1.688,61.2,1.0815,84.79,19.19,6.66,2.364,46.55,1.5818,3.66,28.8,8.29,-2.348,42.91,-0.7948,40.39,9.79,7.85,-2.439
2024-09-04,MAX,138.83,Bajista,11.788,54.15,0.2344,58.26,31.01,1.45,0.123,51.65,-0.0004,56.38,17.79,3.05,-0.209,57.23,0.7802,18.69,40.09,2.49,0.366,43.22,-0.4977,14.33,13.45,4.35,-1.781,64.29,0.593,94.14,12.04,9.25,6.069
2024-09-04,MIN,116.0,Bajista,-6.595,57.99,0.0936,90.46,16.2,1.24,0.569,56.55,0.6177,38.29,27.65,1.84,0.169,72.64,2.1523,100.0,27.52,11.42,4.718,53.61,1.3207,20.04,26.51,8.18,-0.106,44.65,-0.8579,37.88,9.92,6.7,-1.588
2024-09-05,MAX,137.19,Alcista,5.539,51.15,-0.1758,71.13,28.18,1.35,0.043,37.0,-0.7426,51.16,34.17,2.77,-0.737,50.43,-0.2666,93.08,25.72,2.89,0.631,33.42,-1.0626,17.41,19.48,5.15,-3.201,72.61,2.0727,100.0,16.35,15.15,10.35
2024-09-05,MIN,127.34,Alcista,-2.039,52.35,0.1577,0.53,27.85,0.71,-0.054,33.4,-0.1308,0.0,17.64,1.3,-0.874,32.39,-0.7548,3.49,22.19,4.1,-2.117,52.42,-0.8126,83.44,18.28,6.28,1.459,67.44,3.3046,74.6,23.23,19.23,7.115
2024-09-06,MAX,130.66,Bajista,-0.346,39.61,-0.1475,10.08,16.68,0.98,-0.302,25.15,-0.8251,31.02,34.97,3.69,-1.301,42.42,-0.4088,78.39,17.82,1.79,-0.099,51.44,-0.0798,77.44,17.27,6.8,1.31,77.33,4.3092,85.87,25.83,23.25,14.231
2024-09-06,MIN,119.47,Bajista,-8.88,69.25,0.4908,72.86,44.94,2.27,0.666,70.29,0.6809,60.36,29.39,2.29,0.899,62.75,0.8095,72.97,24.33,3.06,1.375,50.14,-0.1471,32.86,17.13,4.72,-0.333,65.69,5.9393,46.74,34.76,28.66,7.102
2024-09-07,MAX,130.74,Bajista,4.062,46.04,-0.0876,29.34,22.1,0.46,0.005,55.5,-0.0486,93.16,15.74,0.65,0.323,38.63,-0.3079,2.24,14.27,1.87,-0.808,50.34,-0.404,47.56,11.46,2.52,0.227,68.79,5.4995,33.84,37.73,21.58,5.222
2024-09-07,MIN,124.0,Bajista,-1.303,63.3,0.1447,83.82,26.69,0.62,0.222,56.39,0.4519,9.87,33.96,3.06,0.262,41.9,-0.088,0.69,14.1,1.06,-0.549,58.91,0.0877,100.0,16.3,2.6,1.395,52.9,4.4042,13.5,37.07,17.11,-0.871
2024-09-08,MAX,127.4,Bajista,0.635,42.43,0.0195,0.0,27.34,0.48,-0.289,40.29,-0.0791,0.08,19.22,1.12,-0.406,44.33,-0.2829,53.6,15.76,1.76,-0.368,52.57,0.1841,83.37,18.24,2.84,0.569,57.12,4.0537,5.63,35.64,15.57,0.606
2024-09-08,MIN,123.09,Bajista,-2.77,78.52,0.3038,100.0,28.01,1.38,0.717,48.92,0.0556,10.65,18.28,0.78,-0.152,51.81,0.0836,33.99,18.71,1.79,0.258,69.51,3.6175,52.09,45.52,15.65,4.529,49.44,1.9857,2.21,28.17,13.12,-2.896
2024-09-09,MAX,142.24,Alcista,13.39,52.05,-0.0523,100.0,15.39,0.49,0.096,56.22,0.3809,24.75,33.49,1.61,0.104,47.24,0.0403,30.35,23.16,1.98,-0.608,74.83,3.7749,71.76,50.62,16.04,5.65,42.21,0.0839,0.0,21.24,11.89,-4.897
2024-09-09,MIN,123.99,Alcista,-1.159,46.02,0.0439,12.73,23.46,0.76,-0.294,61.71,0.2469,85.97,16.65,1.91,0.719,80.47,1.7547,97.47,30.09,7.92,4.208,56.7,2.1712,2.6,42.43,6.56,-0.33,50.66,1.3552,8.46,24.95,11.33,-2.775
2024-09-10,MAX,152.9,Alcista,12.936,55.04,0.0711,85.02,14.15,0.94,0.256,45.7,0.0459,8.7,26.36,1.64,-0.648,52.88,0.4299,4.89,27.73,1.06,-0.15,52.7,0.7416,47.3,35.33,4.55,-0.363,59.06,0.6464,100.0,19.51,9.43,2.276
2024-09-10,MIN,136.12,Alcista,0.542,62.0,0.2232,30.58,27.15,1.17,0.318,54.17,-0.0182,77.28,16.67,1.2,0.143,56.21,0.3613,54.3,18.26,1.69,0.359,53.33,2.1135,4.43,49.01,4.41,-1.031,46.29,-0.3973,21.62,20.21,11.16,-2.604
2024-09-11,MAX,159.0,Alcista,8.53,53.12,0.0217,88.69,23.17,2.19,0.13,42.96,-0.5175,29.22,20.59,1.69,-0.18,38.43,-0.8503,3.72,15.35,3.23,-1.667,44.45,0.263,2.36,26.79,2.29,-1.261,50.73,0.7937,72.43,19.08,7.92,0.292
2024-09-11,MIN,144.92,Alcista,-1.081,65.3,0.1919,76.63,20.38,0.66,0.315,55.77,0.4164,35.02,30.94,1.36,0.265,51.7,0.1749,51.94,17.98,1.18,0.098,31.94,-1.2899,0.26,25.71,7.07,-3.584,49.34,0.3776,35.18,18.06,7.48,0.033
2024-09-12,MAX,151.8,Bajista,0.47,41.3,-0.2399,85.95,32.44,0.86,-0.124,42.77,-0.3261,75.54,26.9,1.15,-0.194,42.17,-0.1765,2.89,14.91,1.94,-0.768,33.45,-1.6611,13.83,18.52,5.59,-2.51,44.63,-0.2166,17.33,15.9,7.65,-1.47
2024-09-12,MIN,141.8,Bajista,-6.149,54.76,0.0108,92.68,21.8,0.61,0.201,55.93,0.6448,42.28,30.86,4.85,0.842,52.64,0.0861,44.04,28.38,1.45,0.201,54.52,-0.5596,95.25,14.02,2.73,1.553,46.76,-0.4691,13.19,16.08,7.74,-0.785
2024-09-13,MAX,146.37,Bajista,0.128,40.05,-0.1524,18.12,20.67,1.28,-0.468,28.78,-0.4999,9.02,29.03,1.52,-0.599,34.37,-0.7939,37.21,35.03,2.13,-0.727,38.12,-0.546,25.16,13.57,3.32,-1.411,49.9,-0.0648,50.95,15.15,7.4,-0.201
2024-09-13,MIN,139.2,Bajista,-4.777,42.6,-0.0066,3.16,25.91,1.23,-0.419,58.52,0.3505,93.3,15.54,1.63,0.489,65.95,0.4059,97.49,14.99,1.62,1.026,45.77,-0.9434,83.53,21.44,4.92,-0.197,41.56,-0.6217,9.57,13.43,7.6,-3.195
2024-09-14,MAX,144.24,Bajista,0.684,32.13,-0.1903,30.44,41.87,0.44,-0.241,44.14,-0.2159,34.46,17.28,1.05,-0.15,29.83,-0.8868,39.0,41.32,3.28,-1.093,68.51,0.9218,94.14,24.75,6.99,3.383,41.77,-1.514,8.49,14.32,9.03,-2.944
2024-09-14,MIN,137.4,Bajista,-4.09,55.31,0.0655,39.99,21.71,0.41,0.038,58.33,0.0473,74.78,13.48,0.61,0.251,45.11,-0.1169,26.5,15.07,0.91,-0.185,60.48,1.7197,46.11,38.61,7.71,1.696,54.98,-0.7814,59.33,13.86,7.82,1.962
2024-09-15,MAX,149.84,Bajista,6.617,42.25,-0.2913,39.99,24.44,1.08,-0.206,35.1,-0.4183,16.38,26.02,1.32,-0.86,38.48,-0.6242,66.8,29.02,1.73,-0.631,48.99,-0.5454,78.88,16.22,2.58,0.502,68.81,2.8159,95.86,21.56,16.58,8.678
2024-09-15,MIN,139.77,Bajista,-0.548,74.23,0.2058,76.98,34.95,0.84,0.313,76.74,0.7125,80.9,50.38,2.22,1.066,58.53,0.6822,11.08,29.79,1.71,-0.04,39.71,-0.8893,19.19,29.91,7.83,-2.743,65.03,1.406,93.68,18.05,12.3,6.899
2024-09-16,MAX,143.73,Alcista,-0.395,40.73,-0.2571,60.61,39.43,0.6,-0.12,50.12,-0.2745,94.18,17.33,1.72,0.107,54.9,-0.0784,88.31,15.82,2.57,0.587,52.31,-0.0448,85.25,13.18,2.91,0.598,57.82,3.1157,63.26,25.06,19.01,3.481
2024-09-16,MIN,137.56,Alcista,-4.671,56.12,0.0758,61.8,32.01,0.73,0.197,59.34,0.1927,49.66,18.45,0.73,0.328,42.72,-0.0378,23.58,26.19,2.84,-0.667,49.91,-0.3839,87.94,12.87,2.97,0.247,62.09,3.2305,79.96,24.43,18.33,5.353
2024-09-17,MAX,147.44,Bajista,4.94,44.09,-0.2221,26.94,25.42,1.0,-0.186,41.4,-0.2538,57.72,16.96,1.29,-0.23,39.4,-0.5449,46.58,20.77,2.35,-0.694,44.38,-1.1685,96.22,24.64,4.72,-0.196,65.92,3.1761,75.48,28.32,10.03,3.93
2024-09-17,MIN,136.64,Bajista,-2.747,56.92,0.0773,92.8,25.11,0.82,0.241,51.96,0.2064,12.78,29.42,1.25,-0.187,50.3,0.265,18.51,24.08,1.59,-0.021,36.97,-0.7582,5.86,15.57,6.08,-2.354,58.35,2.4635,9.25,24.04,15.45,1.96
2024-09-18,MAX,141.89,Alcista,0.261,77.0,0.798,83.4,37.0,2.66,1.195,52.91,0.3756,57.67,21.8,2.0,-0.158,67.45,1.0038,78.32,44.56,1.99,0.977,66.07,1.9652,19.25,49.68,6.63,2.165,74.81,6.3136,69.74,43.84,20.09,10.055
2024-09-18,MIN,134.03,Alcista,-5.293,59.35,0.1051,86.08,24.67,1.03,0.336,59.62,0.241,78.99,20.92,1.24,0.449,66.03,0.5813,84.1,38.05,2.45,1.305,73.14,2.8529,62.03,54.45,8.12,3.512,71.54,5.2805,87.61,38.79,15.86,8.642
2024-09-19,MAX,153.12,Alcista,10.008,59.14,0.1299,89.6,15.75,0.66,0.286,46.29,0.208,51.98,24.61,1.36,-0.218,52.13,-0.0349,33.75,22.23,2.35,-0.129,55.78,1.0407,24.93,34.76,5.29,-0.029,59.9,5.6839,1.69,48.86,21.7,3.243
2024-09-19,MIN,141.0,Alcista,1.3,69.68,0.7344,16.09,40.99,2.5,0.606,52.52,0.2875,45.33,19.04,1.78,-0.087,68.95,1.027,91.22,44.95,2.2,1.091,67.54,2.061,35.49,49.8,6.68,2.347,76.35,6.82,76.52,46.25,22.17,10.65
2024-09-20,MAX,158.09,Alcista,6.729,58.24,0.4161,5.18,70.73,0.74,0.0,49.36,0.1534,47.13,30.41,1.02,-0.174,39.01,-0.3278,15.86,18.44,2.43,-1.02,43.85,-0.1909,13.91,18.14,2.84,-0.947,56.62,4.1949,1.18,46.46,17.66,0.761
2024-09-20,MIN,147.51,Alcista,-0.414,64.71,0.1412,89.74,25.34,0.9,0.426,66.87,0.3415,100.0,26.41,1.82,0.771,62.19,1.5199,25.85,40.15,5.27,1.06,46.6,0.147,8.97,24.33,2.85,-0.917,55.75,4.6001,0.0,46.9,19.29,0.857
2024-09-21,MAX,154.67,Alcista,1.105,57.96,0.5521,28.3,44.32,1.59,0.181,61.6,1.166,12.17,44.53,2.94,0.641,51.45,0.6532,12.04,43.76,1.77,-0.649,80.25,3.0159,100.0,36.75,10.81,8.678,59.48,2.1472,67.51,41.39,7.4,0.303
2024-09-21,MIN,149.75,Alcista,-2.111,52.84,0.0137,86.35,22.95,0.42,0.073,62.28,0.1368,93.44,17.65,0.63,0.32,51.34,-0.1463,87.92,14.7,0.88,0.106,66.83,1.9705,57.52,34.14,9.72,2.679,52.35,2.4767,0.0,44.81,10.14,-1.835
2024-09-22,MAX,162.89,Alcista,6.48,49.67,-0.1515,92.24,27.45,1.65,0.247,63.0,1.3334,74.49,33.16,4.12,1.061,51.41,1.7722,0.0,45.33,6.3,-1.08,44.23,1.3991,2.22,45.61,5.3,-2.528,59.74,1.2991,49.01,34.84,4.27,1.945
2024-09-22,MIN,154.04,Alcista,0.695,68.11,0.4787,74.68,35.67,1.44,0.564,52.32,0.4937,23.8,28.81,2.28,-0.267,65.33,3.3309,15.7,46.04,11.25,2.266,49.25,1.8699,4.39,48.51,4.99,-1.489,59.74,1.2991,49.01,34.84,4.27,1.945
2024-09-23,MAX,185.24,Alcista,16.019,66.15,1.0091,77.55,60.6,1.66,0.857,52.96,0.5082,19.76,43.25,1.81,-0.327,52.94,0.6836,42.38,36.75,1.59,-0.15,48.24,0.2626,11.67,34.71,6.8,-1.677,54.4,1.2678,52.09,34.55,4.25,0.571
2024-09-23,MIN,158.46,Alcista,-0.754,49.25,0.0707,14.33,18.38,1.0,-0.1,63.67,1.2638,28.36,34.27,2.98,0.855,59.65,1.564,19.21,43.78,5.29,0.004,42.02,0.9424,0.0,42.41,5.92,-2.947,54.4,1.2678,52.09,34.55,4.25,0.571
2024-09-24,MAX,173.56,Alcista,0.987,46.39,-0.1955,51.99,15.55,1.03,-0.045,29.29,-0.6297,0.0,19.73,1.51,-0.665,49.25,-0.4955,94.25,17.77,1.52,0.526,55.82,0.199,91.88,22.21,4.62,1.661,46.3,0.3964,0.0,30.32,4.54,-1.387
2024-09-24,MIN,163.62,Alcista,-4.796,58.56,0.1304,82.84,23.17,0.56,0.226,46.63,-0.0987,45.34,15.37,0.95,-0.118,60.95,0.2453,81.64,26.43,2.16,1.02,45.22,-0.28,26.51,14.98,4.14,-1.149,36.36,-0.5472,0.0,25.61,6.3,-4.21
2024-09-25,MAX,173.8,Bajista,3.607,33.45,-0.4139,5.34,24.06,1.48,-0.483,43.89,-0.4343,82.66,15.85,1.98,-0.19,39.94,-0.4328,4.65,22.27,2.99,-1.177,51.91,-0.1866,90.89,12.39,3.1,0.571,43.46,-1.0777,30.42,20.44,7.18,-2.072
